GAINS3_EventID,GAINS3_SampleUnitID,ContainerID,ContainerType,Quantity,QuantityCertainty,QuantityUnit,SampleUnitID,AnimalID (GAINS),AnimalID from Country,PriortizedForTesting,SampleDate,SampleUnitLatitude,SampleUnitLongitude,ButcherReducesBloodContact,CircumstanceOfObservation,OtherConditionOfPreservation,OriginKnown,OriginLocation,TimeSinceOrigin,DestinationProduct,VendorQuantity,PriceUnitUSD,RateSaleSold,IdentifiedBy,CircumstanceObservation,AnimalClassification,Taxagroup,SpeciesScientificName,SpeciesCommonNameEnglish,SpeciesCommonNameLocal,IdentificationCertainty,TagBandID,Sex,AgeClass,Pregnant,WithYoung,Lactating,ConditionAtCapture,ConditionAtRelease,PreservationMethod,OtherConditionPreservation,Use,OtherUse,Euthanasia,ClinicalSigns/GrossFindings,DiseaseSuspected,SuspectedDIsease,Necropsy/exam,FieldNecropsyResult,BodyMeasurementBodyPartType,BodyMeasurementUnit,BodyMeasurementValue,PartName,PartDescription,PerceivedRateOfSale,PriceUnitLocal,VendorQuantityUnit,VendorQuantityCertainty,ButcheringActivity,ButcherName,ButcherObservableRiskFactors,Quarter,SampleUnitNotes,SampleUnitCustomColumns,class,order,family,genus,species,DateLastUpdated,SampleIndividualName,CRDate,LMDate,Country
112,36,NA,NA,NA,NA,NA,GVF-CM-ECO93427,GVF-CM-ECO93427,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Rodents & Shrews,Atherurus africanus,African brush-tailed porcupine,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia                           ,Rodentia                           ,Hystricidae                        ,Atherurus                          ,africanus,2015-03-04T00:15:42.33,GVF-CM-ECO93427,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,37,NA,NA,NA,NA,NA,GVF-CM-ECO93428,GVF-CM-ECO93428,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Rodents & Shrews,Atherurus africanus,African brush-tailed porcupine,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia                           ,Rodentia                           ,Hystricidae                        ,Atherurus                          ,africanus,2015-03-04T00:15:42.33,GVF-CM-ECO93428,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,38,NA,NA,NA,NA,NA,GVF-CM-ECO93429,GVF-CM-ECO93429,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Other Mammals,Phataginus tricuspis,Tree pangolin,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia,Pholidota,Manidae,Phataginus,tricuspis,2015-03-04T00:15:42.33,GVF-CM-ECO93429,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,39,NA,NA,NA,NA,NA,GVF-CM-ECO93470,GVF-CM-ECO93470,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Ungulates,Cephalophus monticola,Blue duiker,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia,Artiodactyla ,Bovidae ,Cephalophus,monticola,2015-03-04T00:15:42.33,GVF-CM-ECO93470,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,40,NA,NA,NA,NA,NA,GVF-CM-ECO93471,GVF-CM-ECO93471,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Rodents & Shrews,Atherurus africanus,African brush-tailed porcupine,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia                           ,Rodentia                           ,Hystricidae                        ,Atherurus                          ,africanus,2015-03-04T00:15:42.33,GVF-CM-ECO93471,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,41,NA,NA,NA,NA,NA,GVF-CM-ECO93472,GVF-CM-ECO93472,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Non-human Primates,Cercopithecus mona,Mona monkey,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia                           ,Primates                           ,Cercopithecidae                    ,Cercopithecus                      ,mona,2015-03-04T00:15:42.33,GVF-CM-ECO93472,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,42,NA,NA,NA,NA,NA,GVF-CM-ECO93473,GVF-CM-ECO93473,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Carnivores,Crossarchus obscurus,Common cusimanse,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia                           ,Carnivora                          ,Herpestidae                        ,Crossarchus                        ,obscurus,2015-03-04T00:15:42.33,GVF-CM-ECO93473,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,43,NA,NA,NA,NA,NA,GVF-CM-ECO93474,GVF-CM-ECO93474,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Rodents & Shrews,Atherurus africanus,African brush-tailed porcupine,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia                           ,Rodentia                           ,Hystricidae                        ,Atherurus                          ,africanus,2015-03-04T00:15:42.33,GVF-CM-ECO93474,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,44,NA,NA,NA,NA,NA,GVF-CM-ECO93475,GVF-CM-ECO93475,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Carnivores,Genetta servalina,Servaline genet,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia                           ,Carnivora                          ,Viverridae                         ,Genetta                            ,servalina,2015-03-04T00:15:42.33,GVF-CM-ECO93475,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,45,NA,NA,NA,NA,NA,GVF-CM-ECO93476,GVF-CM-ECO93476,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Ungulates,Cephalophus callipygus,Peter's duiker,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia                           ,Artiodactyla                       ,Bovidae                            ,Cephalophus                        ,callipygus,2015-03-04T00:15:42.33,GVF-CM-ECO93476,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,46,NA,NA,NA,NA,NA,GVF-CM-ECO93477,GVF-CM-ECO93477,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Ungulates,Cephalophus monticola,Blue duiker,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia,Artiodactyla ,Bovidae ,Cephalophus,monticola,2015-03-04T00:15:42.33,GVF-CM-ECO93477,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,47,NA,NA,NA,NA,NA,GVF-CM-ECO93478,GVF-CM-ECO93478,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Rodents & Shrews,Atherurus africanus,African brush-tailed porcupine,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia                           ,Rodentia                           ,Hystricidae                        ,Atherurus                          ,africanus,2015-03-04T00:15:42.33,GVF-CM-ECO93478,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,48,NA,NA,NA,NA,NA,GVF-CM-ECO93479,GVF-CM-ECO93479,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Ungulates,Cephalophus callipygus,Peter's duiker,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia                           ,Artiodactyla                       ,Bovidae                            ,Cephalophus                        ,callipygus,2015-03-04T00:15:42.33,GVF-CM-ECO93479,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,49,NA,NA,NA,NA,NA,GVF-CM-ECO90350,GVF-CM-ECO90350,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Non-human Primates,Cercopithecus mona,Mona monkey,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia                           ,Primates                           ,Cercopithecidae                    ,Cercopithecus                      ,mona,2015-03-04T00:15:42.33,GVF-CM-ECO90350,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,50,NA,NA,NA,NA,NA,GVF-CM-ECO90352,GVF-CM-ECO90352,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Non-human Primates,Cercocebus torquatus,Red-capped mangabey,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia                           ,Primates                           ,Cercopithecidae                    ,Cercocebus                         ,torquatus,2015-03-04T00:15:42.33,GVF-CM-ECO90352,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,51,NA,NA,NA,NA,NA,GVF-CM-ECO90353,GVF-CM-ECO90353,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Non-human Primates,Cercopithecus mona,Mona monkey,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia                           ,Primates                           ,Cercopithecidae                    ,Cercopithecus                      ,mona,2015-03-04T00:15:42.33,GVF-CM-ECO90353,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,52,NA,NA,NA,NA,NA,GVF-CM-ECO90355,GVF-CM-ECO90355,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Ungulates,Hyemoschus aquaticus,Water chevrotain,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia                           ,Artiodactyla                       ,Tragulidae                         ,Hyemoschus                         ,aquaticus,2015-03-04T00:15:42.33,GVF-CM-ECO90355,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,53,NA,NA,NA,NA,NA,GVF-CM-ECO90356,GVF-CM-ECO90356,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Ungulates,Cephalophus monticola,Blue duiker,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia,Artiodactyla ,Bovidae ,Cephalophus,monticola,2015-03-04T00:15:42.33,GVF-CM-ECO90356,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,54,NA,NA,NA,NA,NA,GVF-CM-ECO90357,GVF-CM-ECO90357,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Ungulates,Cephalophus monticola,Blue duiker,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia,Artiodactyla ,Bovidae ,Cephalophus,monticola,2015-03-04T00:15:42.33,GVF-CM-ECO90357,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,55,NA,NA,NA,NA,NA,GVF-CM-ECO90358,GVF-CM-ECO90358,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Rodents & Shrews,Atherurus africanus,African brush-tailed porcupine,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia                           ,Rodentia                           ,Hystricidae                        ,Atherurus                          ,africanus,2015-03-04T00:15:42.33,GVF-CM-ECO90358,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,56,NA,NA,NA,NA,NA,GVF-CM-ECO90359,GVF-CM-ECO90359,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Ungulates,Cephalophus monticola,Blue duiker,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia,Artiodactyla ,Bovidae ,Cephalophus,monticola,2015-03-04T00:15:42.33,GVF-CM-ECO90359,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,57,NA,NA,NA,NA,NA,GVF-CM-ECO90362,GVF-CM-ECO90362,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Other Mammals,Phataginus tricuspis,Tree pangolin,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia,Pholidota,Manidae,Phataginus,tricuspis,2015-03-04T00:15:42.33,GVF-CM-ECO90362,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,58,NA,NA,NA,NA,NA,GVF-CM-ECO90365,GVF-CM-ECO90365,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Non-human Primates,Cercopithecus erythrotis,Red-eared monkey,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia                           ,Primates                           ,Cercopithecidae                    ,Cercopithecus                      ,erythrotis,2015-03-04T00:15:42.33,GVF-CM-ECO90365,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,59,NA,NA,NA,NA,NA,GVF-CM-ECO90366,GVF-CM-ECO90366,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Carnivores,Nandinia binotata,African palm civet,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia                           ,Carnivora                          ,Nandiniidae                        ,Nandinia                           ,binotata,2015-03-04T00:15:42.33,GVF-CM-ECO90366,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,60,NA,NA,NA,NA,NA,GVF-CM-ECO90368,GVF-CM-ECO90368,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Ungulates,Hyemoschus aquaticus,Water chevrotain,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia                           ,Artiodactyla                       ,Tragulidae                         ,Hyemoschus                         ,aquaticus,2015-03-04T00:15:42.33,GVF-CM-ECO90368,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,61,NA,NA,NA,NA,NA,GVF-CM-ECO90369,GVF-CM-ECO90369,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Non-human Primates,Cercocebus torquatus,Red-capped mangabey,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia                           ,Primates                           ,Cercopithecidae                    ,Cercocebus                         ,torquatus,2015-03-04T00:15:42.33,GVF-CM-ECO90369,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,62,NA,NA,NA,NA,NA,GVF-CM-ECO90372,GVF-CM-ECO90372,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Reptiles,Osteolaemus tetraspis,African Dwarf Crocodile,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Reptilia                           ,Crocodilia                         ,Crocodylidae                       ,Osteolaemus                        ,tetraspis,2015-03-04T00:15:42.33,GVF-CM-ECO90372,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,63,NA,NA,NA,NA,NA,GVF-CM-ECO90373,GVF-CM-ECO90373,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Rodents & Shrews,Atherurus africanus,African brush-tailed porcupine,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia                           ,Rodentia                           ,Hystricidae                        ,Atherurus                          ,africanus,2015-03-04T00:15:42.33,GVF-CM-ECO90373,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,64,NA,NA,NA,NA,NA,GVF-CM-ECO90374,GVF-CM-ECO90374,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Rodents & Shrews,Atherurus africanus,African brush-tailed porcupine,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia                           ,Rodentia                           ,Hystricidae                        ,Atherurus                          ,africanus,2015-03-04T00:15:42.33,GVF-CM-ECO90374,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,65,NA,NA,NA,NA,NA,GVF-CM-ECO90375,GVF-CM-ECO90375,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Ungulates,Cephalophus monticola,Blue duiker,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia,Artiodactyla ,Bovidae ,Cephalophus,monticola,2015-03-04T00:15:42.33,GVF-CM-ECO90375,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,66,NA,NA,NA,NA,NA,GVF-CM-ECO90379,GVF-CM-ECO90379,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Rodents & Shrews,Atherurus africanus,African brush-tailed porcupine,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia                           ,Rodentia                           ,Hystricidae                        ,Atherurus                          ,africanus,2015-03-04T00:15:42.33,GVF-CM-ECO90379,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,67,NA,NA,NA,NA,NA,GVF-CM-ECO90380,GVF-CM-ECO90380,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Non-human Primates,Cercopithecus mona,Mona monkey,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia                           ,Primates                           ,Cercopithecidae                    ,Cercopithecus                      ,mona,2015-03-04T00:15:42.33,GVF-CM-ECO90380,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,68,NA,NA,NA,NA,NA,GVF-CM-ECO90381,GVF-CM-ECO90381,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Other Mammals,Phataginus tricuspis,Tree pangolin,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia,Pholidota,Manidae,Phataginus,tricuspis,2015-03-04T00:15:42.33,GVF-CM-ECO90381,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
112,69,NA,NA,NA,NA,NA,GVF-CM-ECO90382,GVF-CM-ECO90382,NA,no,2010-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,identifier,NA,Wild,Rodents & Shrews,Atherurus africanus,African brush-tailed porcupine,NA,Estimate,NA,Unknown,Unknown,NA,NA,NA,Killed (fresh carcass),NA,NA,NA,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FY1 Q2:  Jan 1 - Mar 31, 2010",NA,NA,Mammalia                           ,Rodentia                           ,Hystricidae                        ,Atherurus                          ,africanus,2015-03-04T00:15:42.33,GVF-CM-ECO90382,2015-03-04T00:15:42.33,2015-03-04T00:15:42.33,TestCOuntry1
